# license: LicenseRef-Sakura-InHouse
reading	surface	left_id	right_id	word_cost	prediction_cost	flags	annotation
きる	切る	1594	1594	1	1201	predict	刃物などで分断すること、または接続や関係を断つこと。
きる	切る	837	837	2811	4011	predict	刃物などで分断すること、または接続や関係を断つこと。
きる	着る	686	686	14	1214	predict	衣服を体に身につけること。
きんき	禁忌	1841	1841	5377	6577	predict	してはならないとされる行為や、避けるべき事柄。
きんき	近畿	1924	1924	3298	4498	predict	大阪・京都・兵庫などを含む日本の地域。
きんこう	均衡	1841	1841	5113	6313	predict	複数の力・量・関係が釣り合っていること。
きんせん	琴線	1851	1851	6498	-		琴の糸、または人の心の奥にある感動しやすい部分。
きんせん	金銭	1851	1851	4624	5824	predict	貨幣として用いる金や金額。
きんちょう	緊張	1841	1841	3847	5047	predict	心身や関係が張り詰め、気を緩められない状態。
くうき	空気	1851	1851	3798	4998	predict	地球を取り巻く気体、またはその場の雰囲気。
くむ	汲む	837	837	4559	5759	predict	水などを容器ですくい取ること、または事情を理解して考慮すること。
くむ	組む	837	837	3282	4482	predict	複数のものを組み合わせること、または仲間になること。
けいえい	経営	1841	1841	3325	4525	predict	事業や組織の方針を定め、継続的に運営すること。
けいかい	警戒	1841	1841	4376	5576	predict	危険や異常に備えて注意を払うこと。
けいかい	軽快	1841	1841	5870	7070	predict	動きや調子が軽やかで快いこと。
けいかい	軽快	1931	1931	3992	5192	predict	動きや調子が軽やかで快いこと。
けいき	契機	1851	1851	5191	6391	predict	物事が始まったり変化したりするきっかけ。
けいき	計器	1851	1851	5798	6998	predict	数量や状態を測定して表示する器械。
けいけん	敬虔	1931	1931	5081	6281	predict	神仏を深く敬い、慎み深いこと。
けいこう	傾向	1851	1851	3759	4959	predict	物事が一定の方向へ偏って現れる様子。
けいこう	携行	1841	1841	5511	6711	predict	物を身につけたり手に持ったりして運ぶこと。
けいこう	蛍光	1841	1841	4999	6199	predict	物質が光などの刺激を受けて発する光。
けいこう	蛍光	1931	1931	5362	6562	predict	物質が光などの刺激を受けて発する光。
けいさん	珪酸	1851	1851	6884	-		ケイ素・酸素・水素からなる酸、またはその関連化合物。
けいじ	刑事	1851	1851	4523	5723	predict	犯罪の捜査を担当する警察官。
けいじ	刑事	2040	2040	2846	4046	predict	犯罪の捜査を担当する警察官。
けいしょう	敬称	1841	1841	5368	6568	predict	人への敬意を示すため氏名や役職に添える呼び方。
けいしょう	軽傷	1851	1851	6188	-		程度が軽いけが。
けいせい	形成	1841	1841	3790	4990	predict	形・組織・考えなどを作り上げること。
けいせん	罫線	1851	1851	5805	7005	predict	紙面や表の区切りとして引く線。
けいたい	形態	1851	1851	5033	6233	predict	物事の形や、外に現れたあり方。
けいとう	傾倒	1841	1841	5751	6951	predict	特定の人物・思想・活動などに強く心を引かれること。
けいとう	系統	1851	1851	4503	5703	predict	一定のつながりや順序を持つ体系。
けいとう	鶏頭	1851	1851	6873	-		鶏のとさかに似た花を咲かせる植物。
けいひ	経費	1851	1851	4518	5718	predict	事業や活動を行うために必要な費用。
けっこう	決行	1841	1841	5381	6581	predict	予定した行動を実際に行うこと。
けっこう	結構	12	12	2288	3488	predict	構造や組み立て、または十分であることを表す語。
けっこう	結構	1931	1931	3683	4883	predict	構造や組み立て、または十分であることを表す語。
けっしょう	決勝	1851	1851	4471	5671	predict	競技で最終的な優勝者を決める試合。
けっしょう	結晶	1841	1841	4403	5603	predict	原子や分子が規則正しく並んだ固体。
けんか	喧嘩	1841	1841	4460	5660	predict	言い争ったり殴り合ったりすること。
けんか	献花	1841	1841	5903	7103	predict	弔意や敬意を表して花を供えること。
げんか	減価	1841	1841	5362	6562	predict	資産や商品の価値が下がること。
けんかい	見解	1851	1851	4678	5878	predict	物事に対する考え方や判断。
げんかい	厳戒	1841	1841	6513	-		危険に備えて非常に厳しく警戒すること。
げんき	元気	1841	1841	5619	6819	predict	心身の調子がよく、活動する力があること。
げんき	元気	1922	1922	4657	5857	predict	心身の調子がよく、活動する力があること。
げんき	元気	1931	1931	2742	3942	predict	心身の調子がよく、活動する力があること。
けんきゅう	研究	1841	1841	2922	4122	predict	事実や理論を詳しく調べ、新しい知識を得ること。
げんきゅう	言及	1841	1841	4327	5527	predict	ある事柄について話や文章の中で触れること。
げんけい	原形	1851	1851	6050	-		変化・活用・加工などを受ける前の形。
げんけい	減刑	1841	1841	6452	-		刑罰を当初より軽くすること。
けんげん	権原	1851	1851	6820	-		ある権利や行為を正当化する法律上の根拠。
げんご	原語	1851	1851	6399	-		翻訳や外来語の元になった言語または語。
げんご	言語	1851	1851	3896	5096	predict	意味を伝えるための音声・文字・記号の体系。
けんこう	健康	1922	1922	5015	6215	predict	心身に大きな異常がなく、良好な状態。
けんこう	健康	1931	1931	2329	3529	predict	心身に大きな異常がなく、良好な状態。
げんこう	原稿	1851	1851	4713	5913	predict	印刷・発表・放送などのもとになる文章や図版。
げんこう	減光	1841	1841	6070	-		光の強さを弱めること。
げんこう	現行	1851	1851	4652	5852	predict	現在行われている制度・方式・仕様など。
げんし	原始	1851	1851	5327	6527	predict	物事が最初に始まった未発達な段階。
げんし	原子	1851	1851	4861	6061	predict	元素の性質を保つ最小単位となる粒子。
げんし	原紙	1851	1851	6659	-		印刷や複写のもととして使う紙。
けんしょう	懸賞	1841	1841	5443	6643	predict	賞品や賞金を付けて作品・解答などを募集すること。
けんしょう	顕彰	1841	1841	5483	6683	predict	功績や善行を広く知らせ、たたえること。
けんしょう	顕彰	1922	1922	6082	-		功績や善行を広く知らせ、たたえること。
げんじょう	原状	1851	1851	5631	6831	predict	変化や損傷が起こる前の、もとの状態。
げんじょう	現状	1909	1909	2813	4013	predict	現在の状態や状況。
けんせい	憲政	1922	1922	5739	6939	predict	憲法に基づいて行われる政治。
けんせい	牽制	1841	1841	5406	6606	predict	相手の行動を抑えるため、警戒させたり圧力をかけたりすること。
けんせい	県政	1851	1851	6015	-		都道府県のうち県が行う行政や政治。
げんせい	厳正	1851	1851	5516	6716	predict	基準を厳格かつ公正に守ること。
げんせい	厳正	1931	1931	4454	5654	predict	基準を厳格かつ公正に守ること。
げんせい	現世	1851	1851	6213	-		人が現在生きているこの世。
けんせつ	建設	1841	1841	3686	4886	predict	建物や施設を造ること、または組織や社会を築くこと。
げんせん	厳選	1841	1841	4173	5373	predict	厳しい基準でよいものだけを選ぶこと。
げんせん	源泉	1851	1851	4762	5962	predict	水などが湧き出る場所、または物事が生じる根本。
げんだい	原題	1851	1851	5669	6869	predict	翻訳・改題される前の作品の題名。
げんだい	現代	1851	1851	3773	4973	predict	現在に近い時代、または今の時代。
けんち	見地	1851	1851	5910	7110	predict	物事を判断・考察する立場や観点。
げんてい	限定	1841	1841	3245	4445	predict	範囲・数量・条件などを限ること。
げんてい	限定	1931	1931	4717	5917	predict	範囲・数量・条件などを限ること。
げんてん	原点	1851	1851	4822	6022	predict	座標の基準点、または物事の出発点。
げんてん	減点	1841	1841	5430	6630	predict	評価点から点数を差し引くこと。
けんとう	健闘	1841	1841	5308	6508	predict	困難な状況でも力を尽くして立派に戦うこと。
けんとう	見当	1841	1841	5450	6650	predict	おおよその方向・場所・予想などの目安。
けんとう	見当	1923	1923	5494	6694	predict	おおよその方向・場所・予想などの目安。
けんめい	懸命	1931	1931	4250	5450	predict	力の限り物事に取り組むこと。
けんり	権利	1851	1851	4008	5208	predict	法や契約などによって認められた利益や行為の資格。
げんり	原理	1851	1851	4703	5903	predict	物事が成り立つ根本的な法則や仕組み。
こうい	好意	1851	1851	4934	6134	predict	相手を好ましく思う気持ちや、親切な心。
こうい	行為	1841	1841	3459	4659	predict	人が意思に基づいて行う動作や振る舞い。
こうい	高位	1851	1851	6136	-		地位や等級が高いこと。
こうい	高位	1931	1931	5694	6894	predict	地位や等級が高いこと。
こうえい	後衛	1841	1841	5561	6761	predict	部隊や競技で後方を守る役割。
こうえい	光栄	1851	1851	6280	-		名誉に感じ、ありがたく思うこと。
こうえい	光栄	1922	1922	6398	-		名誉に感じ、ありがたく思うこと。
こうえい	光栄	1929	1929	5573	6773	predict	名誉に感じ、ありがたく思うこと。
こうえい	光栄	1931	1931	4004	5204	predict	名誉に感じ、ありがたく思うこと。
こうえい	公営	1851	1851	5432	6632	predict	国や地方公共団体が事業を経営すること。
こうえん	後援	1841	1841	5101	6301	predict	活動や催しを後ろから支援すること。
こうえん	公園	1851	1851	3696	4896	predict	一般の人が休息や遊びに利用できる公共の場所。
こうえん	公園	1924	1924	5385	6585	predict	一般の人が休息や遊びに利用できる公共の場所。
こうえん	公演	1841	1841	3791	4991	predict	演劇・音楽・舞踊などを観客の前で上演すること。
こうえん	講演	1841	1841	3946	5146	predict	聴衆に対して、あるテーマについてまとまった話をすること。
こうか	校歌	1851	1851	5495	6695	predict	学校を象徴する歌。
こうか	高価	1931	1931	3543	4743	predict	値段や価値が高いこと。
こうかい	後悔	1841	1841	4080	5280	predict	過去の行動を振り返り、しなければよかったと悔やむこと。
こうがく	光学	1851	1851	4971	6171	predict	光の性質や現象を研究する学問分野。
こうがく	工学	1841	1841	4506	5706	predict	科学知識を応用して技術や製品を設計する学問分野。
こうがく	高額	1931	1931	3330	4530	predict	金額が大きいこと。
こうき	後期	1851	1851	4532	5732	predict	一定の期間を前後に分けたうちの後半。
こうき	後期	1922	1922	5405	6605	predict	一定の期間を前後に分けたうちの後半。
こうきゅう	恒久	1851	1851	5640	6840	predict	状態や制度などが長く変わらず続くこと。
こうきゅう	高級	1931	1931	2875	4075	predict	品質・等級・価格などが高いこと。
こうけい	後継	1841	1841	4591	5791	predict	地位・事業・役割などを後から引き継ぐこと、またはその人。
こうけい	光景	1851	1851	4591	5791	predict	目の前に広がる景色や場面。
こうけい	口径	1851	1851	5268	6468	predict	管や銃砲などの内側の直径。
こうけん	後見	1841	1841	5251	6451	predict	判断や管理が必要な人を保護し、代理・支援すること。
こうこう	孝行	1841	1841	6262	-		親を大切にし、よく尽くすこと。
こうこう	孝行	1931	1931	6534	-		親を大切にし、よく尽くすこと。
こうこう	煌々	1851	1851	6631	-		光が明るく輝いている様子。
こうこく	公告	1841	1841	5107	6307	predict	法令に基づき、一定の事項を広く一般に知らせること。
こうこく	広告	1841	1841	3338	4538	predict	商品・サービス・催しなどを広く知らせ、関心を促す情報。
こうさい	交際	1841	1841	4433	5633	predict	人と付き合い、社会的な関係を保つこと。
こうさい	光彩	1851	1851	6588	-		美しく鮮やかな光、または人や作品の際立つ輝き。
こうさい	光彩	1922	1922	6272	-		美しく鮮やかな光、または人や作品の際立つ輝き。
こうさく	工作	1841	1841	4347	5547	predict	材料を加工して物を作ること、または目的のため裏で働きかけること。
こうさく	耕作	1841	1841	5419	6619	predict	田畑を耕して作物を育てること。
こうさく	耕作	1922	1922	5055	6255	predict	田畑を耕して作物を育てること。
こうし	格子	1851	1851	5224	6424	predict	細い部材を縦横に組んだ構造や模様。
こうじ	工事	1841	1841	3033	4233	predict	建物・道路・設備などを造ったり直したりする作業。
こうじ	工事	1922	1922	4047	5247	predict	建物・道路・設備などを造ったり直したりする作業。
こうし	講師	1841	1841	3793	4993	predict	講義や指導を行う人、またはその職名。
こうし	講師	2040	2040	2952	4152	predict	講義や指導を行う人、またはその職名。
こうしき	公式	1931	1931	2474	3674	predict	正式に認められたもの、または計算関係を表す式。
こうしき	硬式	1851	1851	5565	6765	predict	硬い球や定められた硬式用具を使う競技方式。
こうしゅう	公衆	1851	1851	4899	6099	predict	社会を構成する不特定多数の人々。
こうしょう	校章	1851	1851	6155	-		学校を象徴する記章や図柄。
こうしょう	高尚	1931	1931	5209	6409	predict	考えや趣味などの品格が高いこと。
こうしん	行進	1841	1841	5290	6490	predict	列を整え、歩調を合わせて進むこと。
こうせい	公正	1931	1931	3717	4917	predict	偏りや不正がなく、公平で正しいこと。
こうせい	更生	1841	1841	5126	6326	predict	望ましくない状態から立ち直ること、または作り直して再利用すること。
こうせき	功績	1851	1851	4988	6188	predict	努力によって成し遂げた優れた成果。
こうせき	航跡	1851	1851	6792	-		船や航空機が通ったあとに残す筋や経路。
こうせつ	降雪	1841	1841	5288	6488	predict	雪が降ること、または降った雪。
こうせん	交戦	1841	1841	5473	6673	predict	敵対する軍や勢力が武力で戦うこと。
こうせん	光線	1851	1851	5335	6535	predict	一定の方向へ進む光の筋。
こうせん	鋼線	1851	1851	6686	-		鋼で作られた線材やワイヤー。
こうそう	抗争	1841	1841	5292	6492	predict	対立する勢力が互いに争うこと。
こうそう	構想	1841	1841	4485	5685	predict	実現しようとする物事の全体的な考えや計画。
こうそう	香草	1851	1851	6188	-		香りを料理や薬などに利用する植物。
こうそう	高層	1851	1851	5013	6213	predict	建物や大気などの高い層。
こうそく	校則	1851	1851	5237	6437	predict	学校で生徒が守るべき規則。
こうそく	高速	1851	1851	3980	5180	predict	速度が速いこと。
こうそく	高速	1931	1931	4436	5636	predict	速度が速いこと。
こうたい	交代	1841	1841	4418	5618	predict	役割や位置を他の人や物と入れ替えること。
こうたい	抗体	1851	1851	5013	6213	predict	特定の抗原を認識して結合する免疫物質。
こうてい	校庭	1851	1851	5396	6596	predict	学校の敷地内にある運動や活動のための広場。
こうてい	皇帝	1851	1851	4818	6018	predict	帝国を統治する君主。
こうてい	皇帝	2040	2040	3638	4838	predict	帝国を統治する君主。
こうてい	肯定	1841	1841	4398	5598	predict	意見・事実・価値などを正しいと認めること。
こうてん	荒天	1851	1851	5703	6903	predict	風雨などが激しい悪天候。
こうどう	公道	1851	1851	5371	6571	predict	国や地方公共団体が管理し、一般の通行に使われる道路。
こうどう	行動	1841	1841	3204	4404	predict	目的や意思に基づいて体を動かし、物事を行うこと。
こうどう	講堂	1851	1851	5615	6815	predict	講演・集会・式典などを行うための広い建物や部屋。
こうとう	高等	1931	1931	3182	4382	predict	程度・段階・教育水準などが高いこと。
こうはい	交配	1841	1841	5198	6398	predict	生物を掛け合わせて子孫を得ること。
こうはい	荒廃	1841	1841	5342	6542	predict	土地・建物・社会などが荒れ衰えること。
こうふ	公布	1841	1841	4830	6030	predict	成立した法律や命令を公に知らせ、国民が知り得る状態にすること。
こうへい	公平	1922	1922	4923	6123	predict	扱いや判断が偏らず、同じ基準に基づくこと。
こうへい	公平	1931	1931	3824	5024	predict	扱いや判断が偏らず、同じ基準に基づくこと。
こうほう	後方	1851	1851	4653	5853	predict	基準となる向きや位置より後ろの方向。
こうほう	工法	1851	1851	4768	5968	predict	工事や製造を行う方法。
こうほう	広報	1841	1841	4176	5376	predict	組織の活動や情報を社会へ知らせること。
こうほう	航法	1851	1851	6370	-		船舶や航空機を目的地へ導くための方法や技術。
こうよう	公用	1851	1851	5631	6831	predict	国や公共団体の用務、または公的な目的に使うこと。
こうよう	紅葉	1841	1841	4878	6078	predict	秋に植物の葉が赤や黄色に変わること、またはその葉。
こうよう	紅葉	1922	1922	5395	6595	predict	秋に植物の葉が赤や黄色に変わること、またはその葉。
こうよう	高揚	1841	1841	5069	6269	predict	気分・意欲・雰囲気などが高まること。
こうりゅう	交流	1841	1841	3629	4829	predict	人・組織・文化・電流などが互いに行き来すること。
こうりゅう	拘留	1841	1841	5867	7067	predict	被疑者や被告人などの身体を一定期間拘束すること。
こえる	越える	680	680	3426	4626	predict	場所・境界・時期などを通り過ぎて向こう側へ進むこと。
こえる	超える	680	680	2360	3560	predict	数量・能力・範囲などが基準や限界より上になること。
こす	越す	837	837	4497	5697	predict	場所・時期・基準などを通過して先へ進むこと。
こす	超す	837	837	4504	5704	predict	数量・程度などが基準を上回ること。
こたえる	応える	680	680	3142	4342	predict	期待・要望・働きかけなどに合う反応をすること。
こたえる	堪える	680	680	5090	6290	predict	苦痛や負担が強く身に及ぶこと。
こたえる	答える	680	680	2981	4181	predict	質問や問題に対して返事や解答を示すこと。
こる	凝る	837	837	5200	6400	predict	一つの物事に熱中すること、または筋肉などが固くなること。
さいか	最下	1851	1851	6016	-		位置・順位・程度などが最も下であること。
さいか	最下	1931	1931	5505	6705	predict	位置・順位・程度などが最も下であること。
さいか	災禍	1851	1851	6445	-		災害によって受ける被害や不幸。
さいかい	再開	1841	1841	4154	5354	predict	中断していた活動や業務を再び始めること。
さいき	再起	1841	1841	5530	6730	predict	失敗や不調から立ち直り、再び活動すること。
さいけん	再建	1841	1841	4702	5902	predict	壊れたり衰えたりした建物・組織・生活などを立て直すこと。
さいし	妻子	1851	1851	5819	7019	predict	妻と子供。
さいし	祭祀	1841	1841	5385	6585	predict	神や祖先を祭る儀式。
さいしゅう	最終	1851	1851	3553	4753	predict	一連の物事のいちばん最後。
さいしゅう	採集	1841	1841	4931	6131	predict	資料・標本・植物などを選んで集めること。
さいしょう	宰相	1851	1851	5953	7153	predict	君主を補佐し、政治を統括する最高位の大臣。
さいしょう	宰相	1923	1923	5796	6996	predict	君主を補佐し、政治を統括する最高位の大臣。
さいしょう	宰相	2040	2040	4589	5789	predict	君主を補佐し、政治を統括する最高位の大臣。
さいしん	再審	1841	1841	5787	6987	predict	確定した裁判について、一定の理由で審理をやり直すこと。
さいしん	最新	1851	1851	3568	4768	predict	時点が最も新しいこと。
さいしん	最新	1931	1931	4722	5922	predict	時点が最も新しいこと。
さいしん	細心	1931	1931	4158	5358	predict	細かな点まで十分に注意を払うこと。
さいせん	賽銭	1841	1841	5725	6925	predict	神社や寺で祈願の際に供える金銭。
さいてい	最低	1909	1909	3080	4280	predict	位置・程度・評価などが最も低いこと。
さいてい	最低	1931	1931	5594	6794	predict	位置・程度・評価などが最も低いこと。
さいてい	裁定	1841	1841	5542	6742	predict	権限を持つ者が争いや条件について判断を下すこと。
さいばん	裁判	1841	1841	4256	5456	predict	裁判所が法に基づいて紛争や犯罪を判断する手続き。
さす	差す	837	837	4235	5435	predict	光が届くこと、傘を広げること、液体を注すことなどを表す語。
さす	刺す	837	837	3822	5022	predict	先のとがった物を突き入れること。
さす	指す	837	837	3056	4256	predict	指や印で方向・対象を示すこと。
さす	挿す	837	837	4372	5572	predict	細長い物を間や穴へ入れること。
さます	覚ます	837	837	4202	5402	predict	眠り・酔い・迷いなどから意識をはっきりさせること。
さます	冷ます	837	837	4287	5487	predict	熱い物の温度を下げること。
さめる	覚める	680	680	3963	5163	predict	眠り・酔い・迷いなどから意識がはっきりすること。
さめる	冷める	680	680	4164	5364	predict	熱い物の温度が下がること、または感情が弱まること。
さんか	傘下	1851	1851	5252	6452	predict	有力な組織や人物の支配・系列のもとにあること。
さんか	参加	1841	1841	2880	4080	predict	集まり・活動・計画などに加わること。
さんか	酸化	1841	1841	4281	5481	predict	物質が酸素と結び付くなどして電子を失う化学反応。
さんこう	山行	1841	1841	5422	6622	predict	登山や山歩きに出かけること。
さんせい	賛成	1841	1841	3547	4747	predict	意見や提案に同意すること。
さんせい	酸性	1851	1851	5154	6354	predict	水溶液などが酸としての性質を示すこと。
さんせき	山積	1841	1841	5998	7198	predict	物や問題が山のように多く積み重なること。
しあい	試合	1841	1841	3448	4648	predict	競技者やチームが規則に従って勝敗を競うこと。
しあい	試合	2011	2011	3209	4409	predict	競技者やチームが規則に従って勝敗を競うこと。
じか	時価	1851	1851	5256	6456	predict	その時点の市場で成立している価格。
じか	直	1851	1851	5446	6646	predict	間に他のものを置かず直接であることを表す語。
しかく	四角	1851	1851	5672	6872	predict	四つの角を持つ形。
しかく	四角	1923	1923	5926	7126	predict	四つの角を持つ形。
しかく	四角	1931	1931	5244	6444	predict	四つの角を持つ形。
しかく	四角	2393	2393	4546	5746	predict	四つの角を持つ形。
しかく	死角	1851	1851	5649	6849	predict	見えない範囲、または注意や制度が及ばない部分。
しかく	視覚	1851	1851	4358	5558	predict	目で光を受け、形や色を認識する感覚。
しかく	資格	1851	1851	3629	4829	predict	ある行為・職務・地位に必要な条件や能力。
しき	四季	1851	1851	4654	5854	predict	春・夏・秋・冬の四つの季節。
しき	指揮	1841	1841	4265	5465	predict	集団や演奏者へ指示を出し、全体を統率すること。
じき	磁器	1851	1851	5661	6861	predict	陶土などを高温で焼き、硬く焼き締めた器物。
じき	磁気	1851	1851	5077	6277	predict	磁石や電流によって生じる磁力の性質。
しき	式	1943	1943	0	1200	predict	一定の手順で行う儀礼、または数や関係を記号で表したもの。
しき	式	1967	1967	0	1200	predict	一定の手順で行う儀礼、または数や関係を記号で表したもの。
しき	式	2011	2011	3967	5167	predict	一定の手順で行う儀礼、または数や関係を記号で表したもの。
しき	式	2028	2028	1394	2594	predict	一定の手順で行う儀礼、または数や関係を記号で表したもの。
しこう	志向	1841	1841	4567	5767	predict	意識や関心が特定の目標や方向を目指すこと。
しこう	志向	1922	1922	5300	6500	predict	意識や関心が特定の目標や方向を目指すこと。
しこう	思考	1841	1841	3831	5031	predict	情報を基に考え、判断や結論を組み立てること。
しこう	施行	1841	1841	4289	5489	predict	成立した法令を効力あるものとして実際に行うこと。
じこう	時候	1851	1851	6439	-		季節や、その時々の気候。
じこう	時効	1851	1851	5306	6506	predict	一定期間の経過により権利の取得・消滅などが生じる制度。
しじ	師事	1841	1841	5143	6343	predict	師と仰ぐ人について教えを受けること。
しし	獅子	1851	1851	5150	6350	predict	ライオン、またはそれをかたどった想像上・伝統上の動物。
しし	獅子	1923	1923	4721	5921	predict	ライオン、またはそれをかたどった想像上・伝統上の動物。
じしょ	自署	1841	1841	6659	-		本人が自分の氏名を手書きすること。
じしょう	自称	1841	1841	4794	5994	predict	自分で自分の身分・名称・性質などを名乗ること。
じしん	自身	1890	1890	0	1200	predict	その人や物そのもの。
じしん	自身	2184	2184	0	1200	predict	その人や物そのもの。
じしん	地震	1866	1866	2	1202	predict	地下の岩盤の動きにより地面が揺れる現象。
しせつ	使節	1851	1851	5833	7033	predict	国家や組織の命を受けて他国などへ派遣される代表者。
しせつ	施設	1841	1841	3117	4317	predict	特定の目的のために設けられた建物や設備。
しそう	試走	1841	1841	5726	6926	predict	車両・機械・競技者などが試しに走ること。
したい	死体	1851	1851	4860	6060	predict	生命を失った人や動物の体。
したい	肢体	1851	1851	6044	-		手足を含む身体。
じたい	字体	1851	1851	5641	6841	predict	文字の骨組みや形の様式。
しちょう	市長	1851	1851	4381	5581	predict	市を代表し、市の行政を統括する首長。
しちょう	市長	2040	2040	2200	3400	predict	市を代表し、市の行政を統括する首長。
しちょう	思潮	1851	1851	6801	-		ある時代や社会に広く流れる思想の傾向。
しどう	始動	1841	1841	4601	5801	predict	機械や活動が動き始めること、または動かし始めること。
しぼる	絞る	837	837	3579	4779	predict	ねじったり圧力を加えたりして水分を出すこと、または範囲を狭めること。
しぼる	搾る	837	837	5167	6367	predict	果実・乳などを圧迫して液体を取り出すこと。
しめい	使命	1851	1851	4717	5917	predict	果たすべき重要な任務や役割。
しめい	指名	1841	1841	4371	5571	predict	特定の人を名指しして選ぶこと。
しめい	氏名	1851	1851	4318	5518	predict	姓と名を合わせた人の名前。
しめる	占める	680	680	3125	4325	predict	場所・割合・地位などを自分のものとして持つこと。
しめる	締める	680	680	3819	5019	predict	ひもやねじを強く結ぶこと、または物事を取りまとめること。
しめる	閉める	680	680	3865	5065	predict	開いている戸・窓・店などを閉じた状態にすること。
しゃかい	社会	1851	1851	3143	4343	predict	人々が関係を結び、共同生活を営む集団や仕組み。
しゃかい	社会	1929	1929	3326	4526	predict	人々が関係を結び、共同生活を営む集団や仕組み。
しゅうかい	周回	1841	1841	4553	5753	predict	決められた経路や中心の周りを一周すること。
しゅうかい	集会	1841	1841	4525	5725	predict	多くの人が共通の目的で集まること。
しゅうかん	週刊	1851	1851	4867	6067	predict	一週間に一度発行・公開すること。
しゅうかん	週間	1851	1851	5092	6292	predict	一週間の期間、または特定の活動を行う一週間。
しゅうかん	週間	2011	2011	2318	3518	predict	一週間の期間、または特定の活動を行う一週間。
しゅうこう	就航	1841	1841	5269	6469	predict	船舶や航空機が特定の航路で運航を始めること。
しゅうこう	修好	1841	1841	6619	-		国家間の友好関係を結び、保つこと。
しゅうごう	集合	1841	1841	4104	5304	predict	複数の人や物が一か所に集まること、または要素の集まり。
しゅうし	収支	1851	1851	5000	6200	predict	収入と支出の差し引きや釣り合い。
しゅうし	修士	1851	1851	5281	6481	predict	大学院の修士課程を修了した者に授与される学位。
しゅうし	終始	12	12	3546	4746	predict	始めから終わりまで一貫していること。
しゅうしょく	修飾	1841	1841	5299	6499	predict	語句に説明や限定を加えること、または物を飾ること。
しゅうせい	修整	1841	1841	5969	7169	predict	写真や画像などの見た目を整え、仕上がりをよくすること。
しゅうせい	習性	1851	1851	5568	6768	predict	生物や人に繰り返し現れる、生まれつきまたは習慣的な性質。
しゅうせん	終戦	1841	1841	5157	6357	predict	戦争が終わること。
しゅうち	羞恥	1851	1851	6216	-		恥ずかしいと感じること。
しゅうとう	周到	1931	1931	5054	6254	predict	準備や配慮が細部まで行き届いていること。
しゅうよう	収容	1841	1841	4684	5884	predict	人や物を施設・場所の中へ入れて受け入れること。
しゅし	種子	1851	1851	5047	6247	predict	植物が発芽して新しい個体になるための器官。
じゅよう	受容	1841	1841	4686	5886	predict	他者の考え・文化・状態などを受け入れること。
じゅよう	需要	1851	1851	4084	5284	predict	商品やサービスを買い求めようとする量や欲求。
しょうか	唱歌	1851	1851	6142	-		学校教育などで歌うために作られた歌。
しょうか	昇華	1841	1841	5067	6267	predict	固体が液体を経ず気体になること、または欲求を社会的価値へ高めること。
しょうか	消化	1841	1841	4254	5454	predict	食物を吸収できる形に分解すること、または内容を理解して処理すること。
しょうかい	紹介	1841	1841	2630	3830	predict	人・物・情報などを、まだ知らない相手に知らせること。
しょうかい	紹介	1922	1922	5193	6393	predict	人・物・情報などを、まだ知らない相手に知らせること。
じょうか	城下	1851	1851	5838	7038	predict	城の周辺、または城を中心に発達した町。
じょうか	城下	1923	1923	5781	6981	predict	城の周辺、または城を中心に発達した町。
じょうか	浄化	1841	1841	4656	5856	predict	汚れや有害物質を取り除いて清浄にすること。
しょうがい	生涯	1909	1909	3369	4569	predict	生まれてから死ぬまでの一生。
しょうがく	奨学	1851	1851	4956	6156	predict	学問を勧め、学ぶ人を援助すること。
じょうき	上気	1841	1841	6097	-		興奮や発熱などで顔に血が上り、赤くなること。
じょうき	蒸気	1851	1851	4857	6057	predict	液体が蒸発・沸騰して気体になったもの。
しょうき	正気	1851	1851	6037	-		意識や判断力が正常である状態。
しょうき	正気	1931	1931	4878	6078	predict	意識や判断力が正常である状態。
しょうきゃく	消却	1841	1841	6556	-		権利・債務・記録などを消してなくすこと。
しょうきゃく	焼却	1841	1841	5236	6436	predict	物を焼いて処分すること。
じょうけん	条件	1851	1851	3400	4600	predict	物事が成立・実行するために必要な事柄。
しょうこう	商工	1851	1851	5112	6312	predict	商業と工業。
しょうこう	昇降	1841	1841	5159	6359	predict	上がったり下がったりすること。
じょうこう	上皇	1851	1851	5777	6977	predict	皇位を後継者へ譲った天皇の称号。
じょうこう	上皇	2040	2040	3403	4603	predict	皇位を後継者へ譲った天皇の称号。
しょうし	少子	1851	1851	5317	6517	predict	生まれる子供の数が少ないこと。
しょうじ	生じ	694	694	3295	4495	predict	物事が発生することを表す「生じる」の連用形。
しょうじ	生じ	701	701	2928	4128	predict	物事が発生することを表す「生じる」の連用形。
しょうせい	小生	1851	1851	5646	6846	predict	男性が自分をへりくだっていう一人称。
しょうせい	焼成	1841	1841	5416	6616	predict	原料を高温で焼き、陶磁器などを作ること。
じょうせい	醸成	1841	1841	5095	6295	predict	時間をかけて雰囲気・信頼・機運などを作り上げること。
しょうせつ	小説	1851	1851	4015	5215	predict	架空または事実に基づく物語を文章で描いた文学作品。
しょうそう	焦燥	1841	1841	5704	6904	predict	思いどおりにならず、焦っていら立つこと。
しょうそく	消息	1851	1851	5868	7068	predict	人や物事の現在の様子や動静。
しょうたい	小隊	1851	1851	5729	6929	predict	軍隊で中隊の下に置かれる小規模な部隊。
